,Title,Rating,Number of User Reviews,Year,Duration,Genres,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,Unknown,War,Western,Cluster
12056,Sandy Wexler,4.4,50.0,2017,130,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12057,Make Your Move,4.7,7.0,2014,110,"['Drama', 'Musical', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
12058,Outlaws and Angels,5.0,6.0,2016,120,"['Action', 'Thriller', 'Western']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
12059,Toys,5.1,13.0,1992,118,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12060,Jupiter Ascending,5.1,625.0,2015,127,"['Action', 'Adventure', 'Sci-Fi']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
12061,Homefront,6.2,120.0,2013,100,"['Action', 'Crime', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
12062,The 355,3.7,100.0,2022,122,"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
12063,Fourth of July,8.0,9.0,2022,90,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12064,Saw II,6.9,313.0,2005,93,"['Horror', 'Mystery']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6
12065,The Benefactor,5.1,16.0,2016,93,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
12066,SpaceCamp,6.6,5.0,1986,107,"['Adventure', 'Family', 'Sci-Fi']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
12067,RoboCop 3,4.9,50.0,1993,104,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4
12068,The Man Who Cried,6.7,11.0,2001,100,"['Drama', 'Music', 'Romance', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2
12069,Anacondas: The Hunt for the Blood Orchid,5.3,59.0,2004,97,"['Action', 'Adventure', 'Horror', 'Thriller']",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
12070,Trouble Every Day,6.5,17.0,2001,101,"['Drama', 'Horror', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
12071,Poltergeist III,5.5,18.0,1988,98,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
12072,Man on a Ledge,6.3,162.0,2012,102,"['Action', 'Crime', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
12073,Passengers,6.3,39.0,2008,93,"['Mystery', 'Romance', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6
12074,Jack Frost,7.8,8.0,1998,101,"['Comedy', 'Drama', 'Family', 'Fantasy']",0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12076,Deep Impact,6.1,116.0,1998,120,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
12077,White Men Can't Jump,4.1,21.0,2023,101,"['Comedy', 'Drama', 'Sport']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12078,Double Dragon,6.6,5.0,1994,96,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
12079,Porky's,6.6,30.0,1982,94,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12080,Wild Wild West,5.4,130.0,1999,106,"['Action', 'Comedy', 'Sci-Fi', 'Western']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
12081,The Day the Earth Stood Still,4.9,131.0,2008,104,"['Adventure', 'Drama', 'Sci-Fi', 'Thriller']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
12082,Spiral: From the Book of Saw,5.1,152.0,2021,93,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6
12083,Space Cadet,4.0,21.0,2024,110,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12085,The Cell,6.4,100.0,2000,107,"['Crime', 'Horror', 'Sci-Fi', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,6
12086,Duets,4.2,6.0,2000,112,"['Comedy', 'Drama', 'Music', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
12088,Peaceful Warrior,7.5,35.0,2006,120,"['Drama', 'Romance', 'Sport']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
12089,Butter,6.3,32.0,2012,90,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12090,Beastly,5.3,99.0,2011,95,"['Drama', 'Fantasy', 'Romance']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
12091,X-Men Origins: Wolverine,5.4,696.0,2009,107,"['Action', 'Sci-Fi']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
12092,Slumberland,6.2,34.0,2022,117,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12093,Brick Mansions,5.5,88.0,2014,90,"['Action', 'Crime', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
12095,Leatherface,4.9,63.0,2017,90,"['Crime', 'Horror', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
12096,Dracula Untold,6.4,471.0,2014,92,"['Action', 'Drama', 'Fantasy', 'Horror']",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
12098,My Little Pony: The Movie,6.7,153.0,2017,99,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Music', 'Musical']",0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
12099,Green Lantern,5.1,801.0,2011,105,"['Action', 'Adventure', 'Sci-Fi']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
12101,Inhale,7.0,6.0,2010,100,"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
12102,Angel Eyes,6.9,32.0,2001,102,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
12103,Simon Birch,6.6,14.0,1998,114,"['Comedy', 'Drama', 'Family']",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12104,Exorcist II: The Heretic,4.2,31.0,1977,118,['Horror'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
12105,The Change-Up,5.8,159.0,2011,112,"['Comedy', 'Fantasy']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12106,Percy Jackson: Sea of Monsters,4.9,275.0,2013,106,"['Adventure', 'Family', 'Fantasy']",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12107,Swing Kids,7.3,16.0,1993,112,"['Drama', 'Music']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
12109,Lethal Weapon 4,6.3,90.0,1998,127,"['Action', 'Crime', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
12110,Jigsaw,6.0,243.0,2017,92,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6
12111,Dark Places,6.0,58.0,2015,113,"['Crime', 'Drama', 'Mystery', 'Thriller']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4
12113,Fame,4.8,24.0,2009,107,"['Drama', 'Musical', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
12115,Dirty Dancing: Havana Nights,5.4,13.0,2004,86,"['Drama', 'Music', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
12116,Tyler Perry's A Madea Family Funeral,4.0,28.0,2019,109,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12117,Dead Man Down,6.3,80.0,2013,118,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4
12118,2067,5.9,32.0,2020,114,"['Mystery', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6
12120,Captain Ron,6.8,11.0,1992,90,"['Adventure', 'Comedy']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12121,About My Father,4.1,37.0,2023,89,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12123,Clash of the Titans,5.1,321.0,2010,106,"['Action', 'Adventure', 'Fantasy']",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12125,"The Goods: Live Hard, Sell Hard",5.4,29.0,2009,89,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12127,Why Him?,5.8,160.0,2016,111,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12128,Jexi,4.5,47.0,2019,84,"['Comedy', 'Romance', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
12129,The Green Hornet,5.8,411.0,2011,108,"['Action', 'Comedy', 'Crime']",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12130,Nobody's Fool,3.6,15.0,2018,110,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
12133,The Barber,3.7,6.0,2015,95,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
12135,Zipper,5.1,18.0,2015,103,"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
12137,Bringing Down the House,6.1,29.0,2003,105,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12138,St. Trinian's,5.6,14.0,2009,97,"['Comedy', 'Family']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12139,First Kill,5.8,24.0,2017,97,"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
12140,Bait,5.7,22.0,2000,119,"['Action', 'Comedy', 'Crime', 'Thriller']",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
12141,Founders Day,3.0,5.0,2024,106,"['Comedy', 'Horror', 'Mystery', 'Thriller']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6
12142,The Family Plan,5.6,39.0,2023,118,"['Action', 'Comedy']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12143,Need For Speed,6.6,550.0,2014,132,"['Action', 'Crime', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
12144,The Nutcracker and the Four Realms,4.7,100.0,2018,99,"['Adventure', 'Family', 'Fantasy']",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12145,Nights in Rodanthe,4.6,16.0,2008,97,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
12146,The Boss Baby: Family Business,5.4,73.0,2021,107,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12148,Life as We Know It,5.6,67.0,2010,114,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
12149,Zaytoun,5.9,14.0,2013,110,"['Adventure', 'Drama', 'Thriller', 'War']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5
12150,Zoe,6.5,20.0,2018,104,"['Drama', 'Romance', 'Sci-Fi']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
12151,Queen of the Desert,5.1,8.0,2017,128,"['Adventure', 'Biography', 'Drama', 'History', 'Romance']",0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
12152,The Edge of Love,6.7,13.0,2009,110,"['Biography', 'Drama', 'Romance', 'War']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
12153,Aftershock,5.9,57.0,2013,89,"['Action', 'Adventure', 'Horror', 'Thriller']",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
12154,Flashdance,6.7,52.0,1983,95,"['Drama', 'Music', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
12155,The Greatest Beer Run Ever,6.4,47.0,2022,126,"['Adventure', 'Drama', 'War']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
12158,Alvin and the Chipmunks,4.9,181.0,2007,92,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Music', 'Musical']",0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
12159,Man of the Year,5.5,30.0,2006,115,"['Comedy', 'Drama', 'Romance', 'Thriller']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
12160,Silk,6.0,10.0,2007,107,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
12161,The Bodyguard,7.0,33.0,1992,129,"['Action', 'Drama', 'Music', 'Romance', 'Thriller']",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2
12163,Backdraft,7.0,67.0,1991,137,"['Action', 'Drama', 'Mystery', 'Thriller']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4
12165,Never Back Down,6.5,81.0,2008,110,"['Action', 'Drama', 'Sport']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
12166,3 Ninjas Kick Back,4.1,9.0,1994,93,"['Action', 'Comedy', 'Family', 'Sport']",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12167,Synchronicity,6.0,20.0,2016,101,"['Drama', 'Mystery', 'Romance', 'Sci-Fi']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2
12168,Just Like a Woman,5.4,7.0,2013,90,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
12171,The Sword and the Sorcerer,5.2,5.0,1982,100,"['Action', 'Adventure', 'Fantasy', 'Horror']",1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
12172,The Deliverance,4.3,28.0,2024,112,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
12173,The Exorcist: Believer,3.3,129.0,2023,121,['Horror'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
12174,Moonwalkers,5.8,21.0,2016,107,"['Action', 'Comedy']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12176,Dot the I,6.3,4.0,2005,92,"['Drama', 'Romance', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
12177,The Wraith,7.1,10.0,1986,93,"['Action', 'Horror', 'Romance', 'Sci-Fi', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,6
12179,Paul Blart: Mall Cop,5.2,190.0,2009,91,"['Action', 'Comedy', 'Crime', 'Family']",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12180,The Darkest Minds,5.8,100.0,2018,104,"['Action', 'Adventure', 'Drama', 'Romance', 'Sci-Fi', 'Thriller']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3
12181,Intruders,5.7,23.0,2016,90,"['Drama', 'Horror', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
12182,UglyDolls,5.2,45.0,2019,87,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
12183,City Heat,6.8,4.0,1984,93,"['Action', 'Comedy', 'Crime']",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12184,Virtuosity,5.5,47.0,1995,106,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4
12185,The Kissing Booth 2,3.3,73.0,2020,134,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12186,Beauty and the Beast,5.6,25.0,2016,112,"['Drama', 'Family', 'Fantasy', 'Romance', 'Thriller']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
12188,"As Above, So Below",6.4,218.0,2014,93,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,6
12189,Resident Evil: Retribution,5.0,514.0,2012,96,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,6
12190,The Gunman,4.6,81.0,2015,115,"['Action', 'Crime', 'Mystery', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4
12192,When Will I Be Loved,6.8,6.0,2004,81,"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
12194,Daddy Day Care,5.5,53.0,2003,92,"['Comedy', 'Family']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12195,Big Stone Gap,4.3,8.0,2015,103,"['Comedy', 'Family', 'Mystery', 'Romance']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
12196,Creepshow 2,6.3,22.0,1987,92,"['Fantasy', 'Horror']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
12197,Legendary,7.1,14.0,2010,107,"['Drama', 'Sport']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
12198,Police Academy 2: Their First Assignment,6.6,32.0,1985,87,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12199,Final Destination,6.8,275.0,2000,98,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
12200,Down Periscope,8.1,8.0,1996,92,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12201,Three Christs,6.3,7.0,2020,109,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
12202,The Other Woman,5.3,180.0,2014,109,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12203,Johnny English Strikes Again,6.1,116.0,2018,89,"['Action', 'Adventure', 'Comedy']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12204,The Numbers Station,5.6,30.0,2013,89,"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
12205,Runaway Bride,5.4,39.0,1999,116,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12206,I Love Your Work,4.5,8.0,2005,111,"['Drama', 'Mystery']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
12207,All the Rage,6.0,4.0,2000,99,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12209,But I'm a Cheerleader,7.4,38.0,2000,85,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
12211,The Sitter,5.2,97.0,2011,81,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12212,Tammy,3.9,141.0,2014,97,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12214,Arthur and the Invisibles,5.7,43.0,2006,94,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12216,Justin Bieber's Believe,3.3,426.0,2013,92,"['Documentary', 'Music']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12217,P.S. I Love You,6.1,74.0,2007,126,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
12218,Freddy's Dead: The Final Nightmare,4.4,62.0,1991,89,"['Fantasy', 'Horror']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
12219,Annie,6.3,44.0,1982,127,"['Comedy', 'Drama', 'Family', 'Musical']",0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12220,Pirates of the Caribbean: Dead Men Tell No Tales,6.2,902.0,2017,129,"['Action', 'Adventure', 'Fantasy']",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12222,Dear Evan Hansen,5.8,64.0,2021,137,"['Drama', 'Musical']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
12223,The Adventurer: The Curse of the Midas Box,5.8,17.0,2014,100,"['Adventure', 'Family', 'Fantasy']",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12224,Jumanji,7.5,302.0,1995,104,"['Adventure', 'Comedy', 'Family', 'Fantasy']",0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12226,Fat Albert,5.9,21.0,2004,93,"['Comedy', 'Family', 'Fantasy', 'Romance']",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
12227,Eating Out 2: Sloppy Seconds,5.9,15.0,2006,79,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12228,Pelé: Birth of a Legend,7.3,39.0,2016,107,"['Biography', 'Drama', 'Sport']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
12229,The Underdoggs,4.5,15.0,2024,101,"['Comedy', 'Sport']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12230,Exit Wounds,6.4,34.0,2001,101,"['Action', 'Crime', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
12231,Reign of Fire,6.2,87.0,2002,101,"['Action', 'Adventure', 'Fantasy', 'Thriller']",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
12232,The Intruder,4.7,42.0,2019,102,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
12233,Woodshock,2.9,14.0,2017,100,"['Drama', 'Fantasy', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6
12234,Mother of the Bride,3.7,13.0,2024,88,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
12235,Diary of a Wimpy Kid: The Long Haul,2.9,78.0,2017,91,"['Adventure', 'Comedy', 'Family']",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12236,All My Life,7.1,15.0,2020,91,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
